0.0117
0.0117
0.00127
0.0005
0.0002
7850
0.5
90
90
#
0.00332444, 0.0103808, 0.000688296, 0.503578, 0.514026, 0.494416, 0.487585, 
0.00728022, -0.00371751, 0.0012313, 0.620009, 0.645243, 0.281801, 0.346176, 
0.000772429, -0.00525774, 0.00411444, -0.28632, 0.567043, 0.517942, -0.572904, 
0.00394777, -0.00482414, 0.00155626, 0.383927, 0.299439, 0.608916, 0.626225, 
0.00674011, -0.00992824, 0.00240597, 0.629809, 0.571347, 0.443104, 0.283836, 
0.00826275, -0.00884677, 0.00308447, 0.518444, 0.604158, 0.428827, 0.426986, 
0.00592437, -0.0139223, 0.00275641, -0.687867, 0.571102, -0.409471, 0.181701, 
-0.00881943, 0.00802857, 0.0017629, -0.0747149, 0.186174, -0.663969, 0.720349, 
-0.0108441, 0.006599, 0.000748112, 0.579272, -0.567296, 0.410949, -0.416822, 
0.00575433, 0.00738848, 0.00196331, 0.776225, 0.624916, -0.0658003, -0.0512436, 
0.00675805, 0.00821303, 0.00340418, 0.166707, 0.0252562, -0.598915, 0.782861, 
-0.00331349, -0.00133229, 0.00378897, 0.23192, 0.121243, 0.526638, 0.808805, 
-0.00585288, 0.00697435, 0.00275629, 0.445827, 0.266412, 0.549482, 0.654471, 
-0.00455467, 0.00421708, 0.00371515, -0.0445486, -0.0100814, 0.742634, 0.668138, 
0.00344497, 0.00752073, 0.00271016, -0.141393, 0.169705, 0.65827, -0.719645, 
-0.00356271, 0.00514005, 0.00495644, 0.24285, 0.234375, 0.771365, 0.539526, 
0.00747254, -0.000284312, 0.00423608, -0.541089, 0.836259, -0.0877499, 0.0138866, 
-0.0121909, -0.0069146, 0.000705652, 0.146288, 0.136062, 0.696828, 0.688852, 
-0.012741, 0.0111213, 0.00614202, -0.978196, -0.176959, 0.106249, -0.0229903, 
-0.00733523, 0.00387387, 0.00450528, 0.42565, 0.47095, 0.486652, 0.600165, 
0.00288985, -0.0148338, 0.00444086, -0.857991, 0.340371, -0.0885945, 0.374366, 
-0.00873876, -0.00350615, 0.00349553, -0.727089, 0.527503, 0.397291, -0.187728, 
-0.0196123, 0.00201897, 0.00623754, 0.579291, -0.379168, 0.593034, 0.411052, 
-0.0169263, 0.0117045, 0.00422933, 0.884881, 0.000108798, 0.00248667, 0.465811, 
0.000142508, -0.0153151, 0.00442214, -0.0116489, 0.113072, -0.508193, -0.853709, 
0.0022792, -0.0152258, 0.00452236, 0.771679, -0.037998, 0.0339652, -0.633967, 
-0.0113459, -0.00641734, 0.00477539, 0.181492, -0.287711, -0.820223, 0.459911, 
0.00405623, 0.0130619, 0.00348829, 0.0796219, -0.149871, -0.584477, 0.793465, 
0.00842345, 0.00955595, 0.00313548, 0.0607435, 0.249869, -0.668335, 0.698, 
0.0137083, -0.00302984, 0.00425492, 0.174401, 0.2168, -0.697352, 0.660516, 
-0.0101244, -0.00978994, 0.00303557, 0.729278, -0.558928, -0.351956, 0.17855, 
0.00607756, -0.00137689, 0.00708139, 0.838121, 0.436115, -0.238599, -0.224561, 
-0.00732613, 0.0139894, 0.00572102, -0.126997, -0.0639552, -0.23326, 0.961962, 
0.00902338, -0.0101073, 0.00719882, 0.0320315, 0.515755, 0.526576, 0.675047, 
-0.00862416, 0.0155451, 0.00624085, 0.694693, 0.056176, 0.71688, -0.0181648, 
0.000573414, 0.00138192, 0.0069058, 0.621871, -0.763798, -0.0487111, 0.165884, 
0.0110172, -0.0089569, 0.00626601, 0.861928, -0.301544, -0.0269596, 0.406723, 
0.03944, 0.0398608, -0.040842, 0.760765, -0.3504, -0.305443, -0.452947, 
-0.00639804, 0.010351, 0.00550019, 0.762291, 0.62354, -0.105414, -0.137837, 
-0.00467358, 0.0141323, 0.00437217, 0.271182, -0.601404, -0.462725, 0.592165, 
0.0719239, 0.0164555, -0.0401794, -0.0845677, -0.723063, 0.339718, -0.595499, 
-0.0361685, -0.0447367, -0.0410504, -0.339635, 0.584505, 0.574798, -0.461096, 
-0.0027406, 0.011945, 0.00707005, -0.302521, -0.210624, 0.743268, 0.558275, 
0.013135, 0.0157898, 0.00476771, 0.337956, -0.00631357, 0.00476055, 0.941129, 
0.0055957, 0.00841804, 0.00538162, 0.0881475, 0.17055, 0.814253, 0.547845, 
-0.00884105, -0.0119577, 0.00624465, 0.913286, -0.343526, -0.0399084, 0.215187, 
0.000485917, 0.0170196, 0.00426961, 0.845624, 0.531738, 0.0343584, -0.0315383, 
0.0218209, 0.0484656, -0.0406966, -0.698021, 0.0629625, 0.659131, -0.272671, 
0.00531252, 0.0103554, 0.00714617, 0.586356, 0.650915, 0.438751, 0.199985, 
-0.0030209, 0.00173593, 0.00841074, 0.479856, 0.634093, 0.243492, 0.555317, 
0.0130365, -0.00375641, 0.00512777, 0.5904, 0.757335, 0.14695, -0.237228, 
0.00109701, 0.0132315, 0.00815691, 0.449092, 0.412932, 0.697186, 0.376477, 
0.0105393, 0.0168668, 0.00792411, 0.675873, 0.180077, 0.672417, -0.242124, 
-0.0178588, 0.00568124, 0.00910633, -0.0869598, 0.674714, -0.732544, -0.0240478, 
0.00878428, 0.000585249, 0.00795366, 0.612859, -0.701383, -0.177399, 0.317799, 
-0.00594247, -0.0125145, 0.00635967, 0.0284786, 0.020979, 0.537565, 0.84248, 
-0.0140105, -0.00500333, 0.0051802, -0.70397, -0.59395, -0.223119, -0.319167, 
0.00646626, 0.0125974, 0.0114321, -0.941293, -0.059669, 0.0491835, -0.328616, 
0.000222191, 0.00636317, 0.00921251, -0.451025, -0.844098, -0.287538, 0.0373829, 
0.00182741, -0.00223248, 0.0068566, -0.627458, 0.600058, 0.428005, -0.251074, 
0.00761156, -0.00910538, 0.00939241, -0.654352, 0.426048, -0.472458, 0.408767, 
-0.0129395, 0.00848558, 0.00671113, 0.59496, 0.582145, 0.210693, 0.51258, 
0.0111866, -0.00512761, 0.00752803, 0.584604, -0.16296, -0.709218, 0.358736, 
-0.011681, 0.00123076, 0.00821698, -0.716548, -0.64917, 0.0239209, -0.254097, 
0.0133106, 0.00388431, 0.00689599, 0.558279, -0.482607, -0.177637, 0.651045, 
-9.26252e-005, 0.0167814, 0.00839506, 0.700676, 0.71341, 0.00922932, 0.00379239, 
0.00100713, 0.000575483, 0.0106667, -0.481419, 0.421066, -0.466097, 0.611304, 
0.000352172, 0.0129169, 0.010018, 0.711672, 0.463961, -0.388079, -0.357292, 
-0.0124629, -0.0112321, 0.00752214, 0.658529, -0.424456, -0.0169857, 0.621199, 
-0.00677174, -0.0141788, 0.00515012, 0.159515, 0.531012, -0.587589, -0.589339, 
-0.0218425, 0.0678377, -0.040386, -0.523707, -0.285016, 0.749, -0.288956, 
-0.00761153, -0.00985683, 0.00825419, 0.750349, -0.593606, -0.131806, 0.259297, 
-0.0145235, 0.00614676, 0.00628617, 0.222818, 0.41334, 0.62953, -0.619027, 
-0.00943226, -0.00606376, 0.00837161, -0.129013, 0.266036, -0.724885, 0.622192, 
0.0413224, 0.0511423, -0.0400404, -0.469055, 0.217746, -0.816065, -0.258095, 
-0.00135702, 0.00576757, 0.0110802, -0.539585, 0.638508, -0.452014, 0.311189, 
0.0598404, 0.0317449, -0.0407269, 0.324579, 0.8449, 0.411986, 0.105171, 
-0.0863068, -0.0180506, -0.0408657, 0.264726, 0.695152, -0.148194, 0.651707, 
-0.0266171, 0.0756098, -0.0403204, 0.0976826, -0.666564, -0.120812, 0.729078, 
0.059942, -0.0229083, -0.0400401, 0.862238, -0.261542, 0.401203, 0.164857, 
-0.0081588, -0.00291976, 0.00839198, -0.339265, -0.232086, -0.819095, 0.400148, 
0.0135207, 0.00453755, 0.00701091, -0.49963, 0.545425, 0.250966, -0.624417, 
-0.00790092, -0.0138713, 0.014688, 0.541315, -0.805059, 0.00182761, -0.242601, 
0.0153417, 0.0644797, -0.0405966, -0.333061, 0.355729, -0.559688, -0.670281, 
0.00067475, -0.00530891, 0.0122518, 0.225419, 0.401339, -0.699738, -0.546333, 
0.0039339, -0.0095044, 0.0108376, 0.16846, -0.235444, 0.930076, -0.226154, 
-0.00572844, 0.00857033, 0.0130373, -0.424894, -0.648726, 0.567254, 0.277204, 
-0.00307896, -0.00645121, 0.0104918, -0.667813, 0.64356, 0.370689, -0.0494679, 
-0.000621345, -0.0162897, 0.00919289, 0.886809, -0.450119, -0.000354319, 0.104706, 
0.0460163, -0.0145978, -0.0407041, -0.671016, -0.315285, -0.420865, -0.52269, 
-0.00929366, -0.00910379, 0.0086272, -0.111866, -0.178931, 0.795915, 0.56744, 
0.00499103, -0.0163792, 0.0100832, -0.0992973, 0.117355, 0.413102, 0.897616, 
0.0107047, -0.00829957, 0.00765652, -0.248045, -0.692826, -0.212563, 0.642871, 
-0.00370048, -0.0135744, 0.00955677, -0.658212, 0.448913, -0.572523, 0.193526, 
-0.0285065, 0.0856586, -0.0414236, 0.197387, -0.138627, -0.581236, -0.777165, 
0.0533394, -0.0142521, -0.0402445, -0.221846, 0.666894, -0.413659, -0.578725, 
0.0663486, -0.0392272, -0.040095, -0.284374, 0.177119, -0.571563, -0.74905, 
0.00733232, 0.00815471, 0.0100536, 0.417559, 0.622445, 0.614931, 0.245083, 
-0.00473909, -0.0144177, 0.00894674, -0.51731, 0.486057, -0.690197, -0.140595, 
-0.0153047, -0.000383574, 0.0137031, -0.752159, 0.636788, -0.141285, -0.0937881, 
-0.00249803, 0.0147102, 0.0120494, -0.208515, 0.434623, -0.571772, 0.663854, 
-0.00753944, -0.011945, 0.0114364, -0.462063, 0.674225, 0.521343, -0.245194, 
0.0158546, 0.0114214, 0.00754441, 0.396599, 0.047682, -0.0726313, 0.913871, 
-0.000759978, 0.00410421, 0.0148595, -0.70066, 0.70479, -0.104637, 0.0373731, 
0.0141627, -0.00248046, 0.00876376, 0.103603, -0.407519, -0.676889, -0.604166, 
0.00991454, 0.00889166, 0.00986618, -0.284801, -0.105204, 0.603246, -0.737506, 
-0.00849, -0.00896769, 0.0128497, 0.812397, 0.184741, 0.232377, 0.50188, 
-0.000307761, 0.0568423, -0.0406352, 0.330335, -0.713627, 0.178883, -0.591284, 
0.00924003, -0.00408995, 0.00918714, -0.174669, 0.748807, -0.347335, -0.536784, 
0.00624098, 0.000286228, 0.0144983, -0.568106, 0.791154, -0.223397, 0.0377297, 
-0.00198456, -0.0143406, 0.0118918, -0.0547409, 0.599205, 0.554286, 0.575087, 
0.0730125, -0.00770091, -0.0400722, 0.589024, -0.00347706, -0.802373, -0.096109, 
0.0196246, -0.0615212, -0.0405115, -0.375611, -0.834076, 0.023373, -0.403346, 
-0.0142489, -0.00902697, 0.0147158, 0.473556, 0.292169, 0.75005, 0.357501, 
0.0330105, 0.0393464, -0.0401771, -0.293813, -0.0984828, 0.404954, -0.860225, 
0.0116734, 0.0101961, 0.00903874, -0.664504, -0.664741, -0.226355, 0.255571, 
0.0106374, 0.00353271, 0.0143139, 0.387567, -0.749695, 0.486158, -0.226715, 
0.00558286, -0.010991, 0.0122248, -0.660511, -0.721115, 0.183098, -0.10096, 
