2.000000e-04
12.000000
0.000000
-120.000000
120.000000
6.000000
#
0.000000, 1.570796, 
-0.007128, 1.570796, 
-0.014256, 1.570796, 
-0.021384, 1.570796, 
-0.028512, 1.570796, 
-0.035640, 1.570796, 
-0.042768, 1.570796, 
-0.049896, 1.570796, 
-0.057024, 1.570796, 
-0.064152, 1.570796, 
-0.071280, 1.570796, 
-0.078409, 1.570796, 
-0.085537, 1.570796, 
-0.092665, 1.570796, 
-0.099793, 1.570796, 
-0.106921, 1.570796, 
-0.114049, 1.570796, 
-0.121177, 1.570796, 
-0.128305, 1.570796, 
-0.135433, 1.570796, 
-0.142561, 1.570796, 
-0.149689, 1.570796, 
-0.156817, 1.570796, 
-0.163945, 1.570796, 
-0.171073, 1.570796, 
-0.178201, 1.570796, 
-0.185329, 1.570796, 
-0.192457, 1.570796, 
-0.199585, 1.570796, 
-0.206713, 1.570796, 
-0.213841, 1.570796, 
-0.220969, 1.570796, 
-0.228098, 1.570796, 
-0.235226, 1.570796, 
-0.242354, 1.570796, 
-0.249482, 1.570796, 
-0.256610, 1.570796, 
-0.263738, 1.570796, 
-0.270866, 1.570796, 
-0.277994, 1.570796, 
-0.285122, 1.570796, 
-0.292250, 1.570796, 
-0.299378, 1.570796, 
-0.306506, 1.570796, 
-0.313634, 1.570796, 
-0.320762, 1.570796, 
-0.327890, 1.570796, 
-0.335018, 1.570796, 
-0.342146, 1.570796, 
-0.349274, 1.570796, 
-0.356402, 1.570796, 
-0.363530, 1.570796, 
-0.370658, 1.570796, 
-0.377787, 1.570796, 
-0.384915, 1.570796, 
-0.392043, 1.570796, 
-0.399171, 1.570796, 
-0.406299, 1.570796, 
-0.413427, 1.570796, 
-0.420555, 1.570796, 
-0.427683, 1.570796, 
-0.434811, 1.570796, 
-0.441939, 1.570796, 
-0.449067, 1.570796, 
-0.456195, 1.570796, 
-0.463323, 1.570796, 
-0.470451, 1.570796, 
-0.477579, 1.570796, 
-0.484707, 1.570796, 
-0.491835, 1.570796, 
-0.498963, 1.570796, 
-0.506091, 1.570796, 
-0.513219, 1.570796, 
-0.520347, 1.570796, 
-0.527476, 1.570796, 
-0.534604, 1.570796, 
-0.541732, 1.570796, 
-0.548860, 1.570796, 
-0.555988, 1.570796, 
-0.563116, 1.570796, 
-0.570244, 1.570796, 
-0.577372, 1.570796, 
-0.584500, 1.570796, 
-0.591628, 1.570796, 
-0.598756, 1.570796, 
-0.605884, 1.570796, 
-0.613012, 1.570796, 
-0.620140, 1.570796, 
-0.627268, 1.570796, 
-0.634396, 1.570796, 
-0.641524, 1.570796, 
-0.648652, 1.570796, 
-0.655780, 1.570796, 
-0.662908, 1.570796, 
-0.670036, 1.570796, 
-0.677165, 1.570796, 
-0.684293, 1.570796, 
-0.691421, 1.570796, 
-0.698549, 1.570796, 
-0.705677, 1.570796, 
-0.712805, 1.570796, 
-0.719933, 1.570796, 
-0.727061, 1.570796, 
-0.734189, 1.570796, 
-0.741317, 1.570796, 
-0.748445, 1.570796, 
-0.755573, 1.570796, 
-0.762701, 1.570796, 
-0.769829, 1.570796, 
-0.776957, 1.570796, 
-0.784085, 1.570796, 
-0.791213, 1.570796, 
-0.798341, 1.570796, 
-0.805469, 1.570796, 
-0.812597, 1.570796, 
-0.819725, 1.570796, 
-0.826854, 1.570796, 
-0.833982, 1.570796, 
-0.841110, 1.570796, 
-0.848238, 1.570796, 
-0.855366, 1.570796, 
-0.862494, 1.570796, 
-0.869622, 1.570796, 
-0.876750, 1.570796, 
-0.883878, 1.570796, 
-0.891006, 1.570796, 
-0.898134, 1.570796, 
-0.905262, 1.570796, 
-0.912390, 1.570796, 
-0.919518, 1.570796, 
-0.926646, 1.570796, 
-0.933774, 1.570796, 
-0.940902, 1.570796, 
